train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0021.mp3,min,3232,sasungguahnyo dalam piagam perserikatan bangsa bangsa sadonyo anggota alah mangukuahkan baliak kayakinan taradok hak hak asasi manusia nan mandasar,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0021.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0022.mp3,min,3232,taradok martabat dan nilai tiok urang,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0022.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0023.mp3,min,3232,dan taradok hak hak nan samo dari laki laki jo padusi,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0023.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0024.mp3,min,3232,dan batekad untuak mandorong kamajuan sosial sarato taraf iduik nan labiah elok dalam kamardekaan nan labiah gadang,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0024.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0025.mp3,min,3232,sasungguahnyo ikrar negara negara anggota,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0025.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0026.mp3,min,3232,bakarajo samo jo perserikatan bangsa bangsa,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0026.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0027.mp3,min,3232,untuak mamajukan panghormatan taradok hak hak asasi manusia dan kamardekaan nan mandasar,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0027.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0029.mp3,min,3232,sasungguahnyo paralu bana adonyo pamahaman nan samo tantang hak hak dan kabebasan kabebasan ko supayo dapek diwujudkan saluruahnyo sasuai jo ikrar,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0029.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0030.mp3,min,3232,mako majlis umum mancanangkan deklarasi sadunia hak hak asasi manusia sabagai satu tolok ukua basamo untuak sadonyo urang dan sagalo banso,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0030.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0031.mp3,min,3232,supayo tiok urang dan limbago dalam masyarakat sanantiaso mamparatikan deklarasi ko,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0031.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0032.mp3,min,3232,untuak manjamin pangakuan dan palaksanaannyo sacaro universal,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0032.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0033.mp3,min,3232,di antaro sasamo banso negara anggota sarato masyarakat dalam wilayah nan dikuasoinyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0033.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0034.mp3,min,3232,malalui pandidikan dan pangajaran untuak manumbuahkan raso hormat taradok hak hak dan kamardekaan sapanjang maso,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0034.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0035.mp3,min,3232,di tingkek nasional jo internasional,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0035.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0036.mp3,min,3232,pasal satu sadonyo manusia dilahiakan mardeka dan punyo martabat sarato hak hak nan samo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0036.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0037.mp3,min,3232,mareka dikaruniai aka jo hati nurani  supayo satu samo lain bagaul sarupo urang badunsanak,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0037.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0038.mp3,min,3232,pasal dua tiok urang punyo hak manikmati hak hak dan kamardekaan nan tacantum dalam deklarasi ko,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0038.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0040.mp3,min,3232,warno kulik jinih kalamin,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0040.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0041.mp3,min,3232,bahaso agamo politik atau pandangan lain,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0041.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0042.mp3,min,3232,asa usua kabansoan atau tingkek sosial  kakayaan  kalahiran ataupun kadudukan lainnyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0042.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0043.mp3,min,3232,lain dari pado itu,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0043.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0045.mp3,min,3232,kakuasaan hukum atau kadudukan internasional dari negara atau daerah asa sasaurang,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0045.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0048.mp3,min,3232,pasal tiga tiok urang punyo hak untuak iduik  untuak mardeka  dan kasalamatan salaku manusia pribadi,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0048.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0049.mp3,min,3232,pasal empat indak surang pun buliah dipabudak atau disuruah karajo rodi,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0049.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0050.mp3,min,3232,mampabudak dan mampadagangkan budak dalam sagalo bantuak musti dilarang,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0050.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0051.mp3,min,3232,pasal lima indak surang pun buliah dianiayo atau dizalimi,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0051.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0052.mp3,min,3232,atau dihukum sacaro kajam  tidak bakamanusiaan atau dihino,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0052.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0053.mp3,min,3232,pasal enam di ma sajo barado,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0053.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0054.mp3,min,3232,tiok urang punyo hak untuak dapek parlakuan sabagai manusia di hadapan hukum,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0054.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0056.mp3,min,3232,dan karano tu punyo hak nan indak bakacuali untuk mandapek linduangan hukum nan samo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0056.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0057.mp3,min,3232,sakalian urang punyo hak mandapek linduangan nan samo taradok sagalo pambedaan nan batantangan jo deklarasi ko,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0057.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0058.mp3,min,3232,dan taradok sagalo ancaman nan mangarah pado pambedaan samacam itu,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0058.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0059.mp3,min,3232,pasal delapan tiok urang punyo hak mandapek ganti rugi nyato malalui paradilan nasional nan bawenang dari tindakan urang lain nan malangga hak hak dasar nan dimilikinyo sasuai jo undang undang dasar atau hukum,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0059.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0062.mp3,min,3232,dalam mampatahankan hak dan kawajibannyo  sarato dalam tiok tuntutan pidana nan didakwakan ka inyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0062.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0063.mp3,min,3232,pasal sebelas tiok urang nan didakwa malakukan palanggaran pidana punyo hak dianggap tak basalah sampai inyo tabukti basalah sacaro hukum dalam paradilan umum,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0063.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0064.mp3,min,3232,dan inyo mandapek sagalo jaminan nan paralu untuak mambela diri,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0064.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0065.mp3,min,3232,indak surang pun dapek dianggap basalah malakukan tindakan pidana nan disababkan malakukan atau tidak malakukan sasuatu,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0065.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0067.mp3,min,3232,baitu pulo indak buliah mahukum labiah barek dari katantuan hukum nan balaku katiko palanggaran pidana itu dilakukan,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0067.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0068.mp3,min,3232,pasal dua belas indak surang pun buliah diganggu hak pribadinyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0068.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0069.mp3,min,3232,kaluarga  rumah tanggo atau surek manyureknyo  pargaulannyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0069.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0070.mp3,min,3232,baitu pulo kahormatan jo namo baiaknyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0070.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0071.mp3,min,3232,tiok urang punyo hak mandapek linduangan hukum taradok gangguan atau palanggaran saroman ko,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0071.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0072.mp3,min,3232,pasal tiga belas tiok urang punyo hak taradok kamardekaan marantau dan punyo kadiaman di dalam bateh wilayah tiok negara,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0072.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0073.mp3,min,3232,tiok urang punyo hak untuak ka lua dari suatu negara   tamasuak negaranyo surang,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0073.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0074.mp3,min,3232,dan baliak lai ka negaranyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0074.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0076.mp3,min,3232,hak ko indak balaku untuak dakwaan kajahatan non politik,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0076.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0077.mp3,min,3232,atau karano tindakan nan batantangan jo tujuan dan asas asas perserikatan bangsa bangsa,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0077.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0078.mp3,min,3232,pasal lima belas tiok urang punyo hak mamiliki kawarga negaraan,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0078.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0079.mp3,min,3232,indak surang pun buliah dicabuik kawarga negaraannyo atau ditulak haknyo untuak manuka kawarga negaraan,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0079.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0080.mp3,min,3232,pasal enam belas laki laki jo padusi nan akil baligh,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0080.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0081.mp3,min,3232,apopun ras  banso  atau agamonyo  punyo hak manikah dan bakaluarga,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0081.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0082.mp3,min,3232,mareka punyo hak nan samo dalam urusan kawin mawin  baiak di maso parkawinan atau katiko carai,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0082.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0083.mp3,min,3232,parkawinan hanyo dapek dilakukan badasar piliahan bebas dan pasatujuan panuah pasangan nan basangkutan,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0083.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0084.mp3,min,3232,kaluarga adolah kalompok alamiah dan mandasar dari masyarakat,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0084.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0085.mp3,min,3232,punyo hak mandapek linduangan masyarakat jo negara,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0085.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0086.mp3,min,3232,pasal tujuh belas tiok urang punyo hak mamiliki harato surang  baitu pulo basamo samo jo urang lain,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0086.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0087.mp3,min,3232,indak satu urang pun buliah dirampok haratonyo sacaro sawenang wenang,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0087.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0088.mp3,min,3232,pasal delapan belas tiok urang punyo hak kamardekaan untuak bapikia,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0088.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0090.mp3,min,3232,dan punyo kamardekaan untuak manyatokan agamo atau kaparcayaannyo malalui ajaran,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0090.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0091.mp3,min,3232,amalan pamujaan dan ibadat  baiak surang atau dalam kalompok  di tampek umum ataupun sacaro pribadi,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0091.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0092.mp3,min,3232,pasal sembilan belas tiok urang punyo hak taradok kamardekaan bapandapek dan mangamukokan pandapeknyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0092.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0093.mp3,min,3232,tamasuak kabebasan untuak mampatahankan pandapek   jan ditakan,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0093.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0094.mp3,min,3232,dan untuak mancari,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0094.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0095.mp3,min,3232,manarimo dan manyampaikan barito dan buah pikiran malalui media apopun nan indak diampang ampang dek bateh negara,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0095.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0096.mp3,min,3232,pasal dua puluh tiok urang punyo hak untuk kamardekaan bakumpua dan basyarikat sacaro damai,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0096.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0097.mp3,min,3232,indak surang pun buliah dipaso masuak suatu parkumpulan,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0097.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0098.mp3,min,3232,pasal dua puluh satu tiok urang punyo hak untuak sato dalam pamarintahan di negaranyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0098.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0099.mp3,min,3232,lansuang atau malalui wakia wakia nan dipiliah sacaro bebas,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0099.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0102.mp3,min,3232,kandak ko musti dinyatokan dalam pamiliahan umum nan diadokan sacaro barkala dan murni jo hak piliah nan basifat umum dan sadarajat,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0102.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0103.mp3,min,3232,sarato pamungutan suaro sacaro rasio atau pakai caro lain nan samo samo manjamin kabebasan manantukan piliahan,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0103.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0104.mp3,min,3232,pasal dua puluh dua sabagai anggota masyarakat,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0104.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0106.mp3,min,3232,sosial jo budaya,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0106.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0107.mp3,min,3232,nan mutlak paralu untuak martabat dan parkambangan bebas dari pribadinyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0107.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0108.mp3,min,3232,malalui usaho usaho nasional dan karajo samo internasional,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0108.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0109.mp3,min,3232,sesuai jo pangaturan sarato sumber sumber kakayaan di tiok negara,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0109.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0110.mp3,min,3232,pasal dua puluh tiga tiok urang punyo hak mandapek karajo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0110.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0111.mp3,min,3232,bebas mamiliah jinih karajo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0111.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0112.mp3,min,3232,punyo hak taradok syarat syarat karajo nan adil dan pantas,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0112.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0114.mp3,min,3232,tiok urang   indak bakacuali  punyo hak dapek upah samo untuak karajo nansamo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0114.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0115.mp3,min,3232,tiok urang nan bakarajo punyo hak dapek upah nan adil dan pantas untuak manjamin iduiknyo surang dan kaluarga,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0115.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0116.mp3,min,3232,nan sasuai jo martabatnyo salaku manusia  dan jiko paralu ditambah jo linduangan sosial lainnyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0116.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0117.mp3,min,3232,tiok urang punyo hak mandirikan dan masuak syarikat syarikat karajo untuak malinduangi kapantiangannyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0117.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0118.mp3,min,3232,pasal dua puluh empat tiok urang punyo hak untuak baistirahat dan liburan,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0118.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0120.mp3,min,3232,dan tatap dapek upah di hari perai atau katiko cuti,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0120.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0121.mp3,min,3232,pasal dua puluh lima tiok urang punyo hak taradok taraf iduik nan manjamin kasehatan dan kasajahteraan diri jo kaluarga,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0121.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0122.mp3,min,3232,tamasuak makanan,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0122.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0123.mp3,min,3232,pakaian sarato palayanan sosial nan paralu,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0123.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0124.mp3,min,3232,dan punyo hak jaminan katiko manganggur,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0124.wav
train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0125.mp3,min,3232,sakik  cacat  marando  maso tuo  atau kailangan nafkah sabagai akibat hal hal nan di lua kamauannyo,wav_converted/train/minangkabau/universal-declaration-of-human-rights/human_rights_un_min_sd_0125.wav
